Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
17,119999430,25,0,4700.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,39.16685270921703,0.2083343229213672,4999976.25,6004.640149591616,5015898.0,4984221.0,119999430.0,4999976.25,6004.640149591616,5015898.0,4984221.0,0.0,0.0,0.0,0.0,0.0,0,200,0,0.2083343229213672,0.0,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,0.0,0,0,0,1,195,0,0,0,0,24,8,5707893.142857143,1885597.3601599424,9984022.0,4992829.0,5002986.733333334,4375.566942313499,5015898.0,5000023.0,Web
17,119998596,25,0,4700.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,39.16712492202825,0.2083357708618524,4999941.5,8407.704872162816,5024523.0,4976709.0,119998596.0,4999941.5,8407.704872162816,5024523.0,4976709.0,0.0,0.0,0.0,0.0,0.0,0,200,0,0.2083357708618524,0.0,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,0.0,0,0,0,1,195,0,0,0,0,24,8,7848908.285714286,2669590.703323933,9998932.0,4990329.0,5004996.083333333,6890.95675450258,5024523.0,5000023.0,Web
17,119995266,3,0,114.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.9500374789785456,0.025000986288909,59997633.0,6515.2818818528485,60002240.0,59993026.0,119995266.0,59997633.0,6515.2818818528485,60002240.0,59993026.0,0.0,0.0,0.0,0.0,0.0,0,24,0,0.025000986288909,0.0,38.0,38.0,38.0,0.0,0.0,0,0,0,0,0,0,0,0.0,50.66666666666666,38.0,0.0,0,0,0,1,57,0,0,0,0,2,8,0.0,0.0,0.0,0.0,59997633.0,6515.2818818528485,60002240.0,59993026.0,Web
17,119995256,3,0,114.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.9500375581514656,0.0250009883724069,59997628.0,6519.5245225399685,60002238.0,59993018.0,119995256.0,59997628.0,6519.5245225399685,60002238.0,59993018.0,0.0,0.0,0.0,0.0,0.0,0,24,0,0.0250009883724069,0.0,38.0,38.0,38.0,0.0,0.0,0,0,0,0,0,0,0,0.0,50.66666666666666,38.0,0.0,0,0,0,1,57,0,0,0,0,2,8,0.0,0.0,0.0,0.0,59997628.0,6519.5245225399685,60002238.0,59993018.0,Web
17,119994923,25,0,4700.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,39.168323813166666,0.2083421479423758,4999788.458333333,3430.2726090066417,5007576.0,4992244.0,119994923.0,4999788.458333333,3430.2726090066417,5007576.0,4992244.0,0.0,0.0,0.0,0.0,0.0,0,200,0,0.2083421479423758,0.0,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,0.0,0,0,0,1,195,0,0,0,0,24,8,9995919.0,3163444.8956980426,14995931.0,4992244.0,5002389.399999999,2486.0382226434426,5007576.0,5000003.0,Web
17,119994097,25,0,4700.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,39.168593435058725,0.2083435821013762,4999754.041666666,3099.4882253459355,5007439.0,4992362.0,119994097.0,4999754.041666666,3099.4882253459355,5007439.0,4992362.0,0.0,0.0,0.0,0.0,0.0,0,200,0,0.2083435821013762,0.0,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,0.0,0,0,0,1,195,0,0,0,0,24,8,6246825.625,2313154.9704701668,9997168.0,4994235.0,5001392.285714285,2295.208300537712,5007439.0,5000007.0,Web
17,119956794,25,0,4700.0,0.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,39.18077370423888,0.208408370767228,4998199.75,10025.533021718184,5010277.0,4956776.0,119956794.0,4998199.75,10025.533021718184,5010277.0,4956776.0,0.0,0.0,0.0,0.0,0.0,0,200,0,0.208408370767228,0.0,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,0.0,0,0,0,1,195,0,0,0,0,24,8,6657811.333333333,2500507.637551673,9997989.0,4956776.0,5003041.000000001,3168.1623007094568,5010277.0,5000091.0,Web
17,119387598,24,0,4128.0,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,34.57645575547973,0.2010259055551147,5190765.130434782,73265.16470719987,5437128.0,5136311.0,119387598.0,5190765.130434782,73265.16470719987,5437128.0,5136311.0,0.0,0.0,0.0,0.0,0.0,0,192,0,0.2010259055551147,0.0,172.0,172.0,172.0,0.0,0.0,0,0,0,0,0,0,0,0.0,179.16666666666666,172.0,0.0,0,0,0,1,179,0,0,0,0,23,8,0.0,0.0,0.0,0.0,5190765.130434782,73265.16470719987,5437128.0,5136311.0,Web
17,119059186,39,0,2554.0,0.0,367.0,31.0,65.48717948717949,64.41553906794776,0.0,0.0,0.0,0.0,21.45151571924908,0.3275681726901778,3133136.4736842103,4602522.967586934,19968188.0,9.0,119059186.0,3133136.4736842103,4602522.967586934,19968188.0,9.0,0.0,0.0,0.0,0.0,0.0,0,312,0,0.3275681726901778,0.0,31.0,367.0,64.825,63.72210802603794,4060.507051282049,0,0,0,0,0,0,0,0.0,66.48717948717949,65.48717948717949,0.0,475,4,2912,1,116,0,0,0,0,38,8,4826038.428571428,8467353.238723397,23441460.0,163098.0,9475202.666666666,5681569.219753994,19968188.0,5321767.0,Web
17,119007428,13,1,144.0,132.0,132.0,1.0,11.076923076923077,36.332862852752505,132.0,132.0,132.0,0.0,2.319182967301839,0.1176397157327019,9154417.53846154,2736048.7076929514,10025726.0,93849.0,119007428.0,9917285.666666668,286547.7386038314,10025726.0,9008081.0,0.0,0.0,0.0,0.0,0.0,0,104,8,0.1092368788946518,0.0084028368380501,1.0,132.0,18.46666666666667,46.094416560959296,2124.6952380952384,0,0,0,0,0,0,0,0.0,19.785714285714285,11.076923076923077,132.0,0,0,0,1,12,0,11,0,0,12,8,93849.0,0.0,93849.0,93849.0,9909464.916666668,285480.394207715,10025726.0,9008081.0,Web
