flow_duration_s,srcport.std,dstport.std,frame.len.min,frame.len.max,frame.len.std,frame.len.mean,frame.len.rate,ip.flags.rb,ip.flags.df,ip.flags.mf,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,int.std,int.min,int.max,int.mean,count,ip.ttl.std,ip.ttl.min,ip.ttl.max,ip.ttl.mean,ip.checksum.status.std,ip.checksum.status.min,ip.checksum.status.max,ip.checksum.status.mean,l4.checksum.status.std,l4.checksum.status.min,l4.checksum.status.max,l4.checksum.status.mean,tcp.seq_raw.std,tcp.seq_raw.min,tcp.seq_raw.max,tcp.seq_raw.mean,tcp.ack_raw.std,tcp.ack_raw.min,tcp.ack_raw.max,tcp.ack_raw.mean,tcp.window_size_value.std,tcp.window_size_value.min,tcp.window_size_value.max,tcp.window_size_value.mean,duration,prate,payload.std,payload.min,payload.max,payload.mean,proto,category
91.54797792434692,19509.10985495127,19509.10985495127,66,2962,406.4869618634976,152.33333333333334,169.72521242184328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901960784313726,0.2352941176470588,0.0,0.0196078431372549,0.0,1.2867375236581429,0.0,3.017781972885132,0.8975291953367346,102,84.3165449452512,64.0,233.0,138.54901960784315,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,975722693.5438246,1718784774.0,3674226197.0,2811533474.294117,1005166710.125586,0.0,3674226197.0,2564631474.980392,2977.8823830344536,110.0,26847.0,1441.0882352941176,91.54797792434692,1.1141698846072865,406.5190169279336,0.0,2896.0,86.17647058823529,TCP,Spoofing
6.880118846893311,0.0,0.0,336,345,3.822132343623636,340.0,1186.026023908673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4007530171723053,0.0,1.1070759296417236,0.2866716186205546,24,0.0,64.0,64.0,64.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.880118846893311,3.48831183502551,3.822132343623636,302.0,311.0,306.0,UDP,Spoofing
0.0138461589813232,20446.8597833506,20446.8597833506,83,143,30.02221399786054,113.66666666666669,24627.76864399484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047012225345483,0.0,0.0093979835510253,0.0046153863271077,3,36.913522291973166,64.0,128.0,85.37599999999999,0.1154700538379251,2.0,2.2,2.066666666666667,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138461589813232,216.666586310805,18.475208614068027,49.0,81.0,70.33333333333333,UDP,Spoofing
0.0153689384460449,24804.69961519389,24804.69961519389,83,143,30.02221399786054,113.66666666666669,22187.60919611554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044998260364104,0.0,0.0084359645843505,0.0051229794820149,3,36.913522291973166,64.0,128.0,85.37599999999999,0.1154700538379251,2.0,2.2,2.066666666666667,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153689384460449,195.19890788371444,18.475208614068027,49.0,81.0,70.33333333333333,UDP,Spoofing
0.0556368827819824,40035.67884400114,40035.67884400114,74,90,11.31370849898476,82.0,2947.6849133091646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393412170992208,0.0,0.0556368827819824,0.0278184413909912,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556368827819824,35.947376991575176,11.31370849898476,40.0,56.0,48.0,UDP,Spoofing
0.0018198490142822,30488.323084420368,30488.323084420368,87,103,11.31370849898476,95.0,104404.265688458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012868275787346,0.0,0.0018198490142822,0.0009099245071411,2,45.254833995939045,64.0,128.0,96.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018198490142822,1098.9922704048213,11.31370849898476,53.0,69.0,61.0,UDP,Spoofing
0.0374510288238525,30604.288596534963,30604.288596534963,107,191,59.39696961966999,149.0,7957.057772741452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264818764437589,0.0,0.0374510288238525,0.0187255144119262,2,41.01219330881976,64.0,122.0,93.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374510288238525,53.40307230027821,59.39696961966999,73.0,157.0,115.0,UDP,Spoofing
0.004410982131958,38083.35702114508,38083.35702114508,83,115,22.62741699796952,99.0,44887.96238041187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031190353772002,0.0,0.004410982131958,0.002205491065979,2,45.254833995939045,64.0,128.0,96.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004410982131958,453.4137614183017,22.62741699796952,49.0,81.0,65.0,UDP,Spoofing
0.0050139427185058,20612.55931060802,20612.55931060802,83,143,30.02221399786054,113.66666666666669,68010.3501664289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023049744356263,0.0,0.004300832748413,0.0016713142395019,3,36.913522291973166,64.0,128.0,85.37599999999999,0.1154700538379251,2.0,2.2,2.066666666666667,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050139427185058,598.3315263908702,18.475208614068027,49.0,81.0,70.33333333333333,UDP,Spoofing
0.1451539993286132,22805.60790682853,22805.60790682853,58,106,33.94112549695428,82.0,1129.8345258040142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10263937724161,0.0,0.1451539993286132,0.0725769996643066,2,33.23401871576773,64.0,111.0,87.5,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451539993286132,13.778469826878224,33.94112549695428,24.0,72.0,48.0,UDP,Spoofing
