Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,30912901,5,5,260.0,1743.0,260.0,0.0,52.0,116.27553482998908,1174.0,0.0,348.6,523.0743732969529,64.79495405494295,0.3234895359707586,3434766.777777778,10265186.02323058,30808568.0,403.0,30906338.0,7726584.5,15388005.3119142,30808568.0,916.0,30882188.0,7720547.0,15424553.31150695,30857371.0,403.0,0,172,168,0.1617447679853793,0.1617447679853793,0.0,1174.0,182.0909090909091,374.821145226748,140490.89090909093,2,2,0,3,9,0,2,1.0,200.3,52.0,348.6,0,0,0,5,260,5,1743,65535,131,1,32,97770.0,0.0,97770.0,97770.0,30808568.0,0.0,30808568.0,30808568.0,Spoofing
17,10003,1,1,73.0,41.0,73.0,73.0,73.0,0.0,41.0,41.0,41.0,0.0,11396.581025692292,199.9400179946016,10003.0,0.0,10003.0,10003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,99.9700089973008,99.9700089973008,41.0,73.0,62.333333333333336,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,1.0,93.5,73.0,41.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
6,280289,16,13,1456.0,4271.0,517.0,0.0,91.0,170.49887585162156,1434.0,0.0,328.5384615384615,522.4052729737414,20432.48218802736,103.4646382840568,10010.32142857143,18870.260647189192,79308.0,0.0,236429.0,15761.93333333333,31857.380917517527,101409.0,1.0,234711.0,19559.250000000004,35867.47510470125,113463.0,0.0,0,524,424,57.08393836361755,46.38069992043926,0.0,1434.0,190.90000000000003,378.4421196577285,143218.43793103448,2,2,0,16,28,0,1,0.0,197.48275862068965,91.0,328.53846153846155,5727,16,32072,0,0,0,0,65535,269,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,29986,1,1,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,2667.91169212299,66.69779230307478,29986.0,0.0,29986.0,29986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,33.34889615153739,33.34889615153739,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,56.0,32.0,48.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,9555,1,1,73.0,41.0,73.0,73.0,73.0,0.0,41.0,41.0,41.0,0.0,11930.926216640502,209.31449502878075,9555.0,0.0,9555.0,9555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,104.65724751439038,104.65724751439038,41.0,73.0,62.333333333333336,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,1.0,93.5,73.0,41.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,191955,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,125.0293037430648,10.4191086452554,191955.0,0.0,191955.0,191955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,5.2095543226277,5.2095543226277,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,18749,1,1,47.0,111.0,47.0,47.0,47.0,0.0,111.0,111.0,111.0,0.0,8427.116112859354,106.67235585897916,18749.0,0.0,18749.0,18749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,53.33617792948958,53.33617792948958,47.0,111.0,68.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,1.0,102.5,47.0,111.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,10472,1,1,73.0,41.0,73.0,73.0,73.0,0.0,41.0,41.0,41.0,0.0,10886.172650878532,190.98548510313216,10472.0,0.0,10472.0,10472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,95.49274255156608,95.49274255156608,41.0,73.0,62.333333333333336,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,1.0,93.5,73.0,41.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,9804,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,8975.92819257446,203.99836801305588,9804.0,0.0,9804.0,9804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,101.99918400652794,101.99918400652794,36.0,52.0,46.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,878,1,1,315.0,41.0,315.0,315.0,315.0,0.0,41.0,41.0,41.0,0.0,405466.9703872437,2277.904328018223,878.0,0.0,878.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,1138.9521640091116,1138.9521640091116,41.0,315.0,223.66666666666669,158.19397375795745,25025.33333333333,0,0,0,0,0,0,0,1.0,335.5,315.0,41.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,11208,1,1,48.0,32.0,48.0,48.0,48.0,0.0,32.0,32.0,32.0,0.0,7137.758743754462,178.44396859386154,11208.0,0.0,11208.0,11208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,89.22198429693077,89.22198429693077,32.0,48.0,42.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,64.0,48.0,32.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
6,803002,12,11,1125.0,3529.0,517.0,0.0,93.75,172.40603501354272,1446.0,0.0,320.8181818181818,574.146639488871,5795.751442711226,28.64251894764895,36500.0909090909,51560.37964128315,179948.0,1.0,750017.0,68183.36363636363,88431.65596128201,284524.0,1.0,711794.0,71179.4,85022.13078330448,231190.0,1.0,0,260,232,14.943922929208146,13.6985960184408,0.0,1446.0,193.91666666666663,414.8626715334654,172111.036231884,2,2,0,9,22,0,0,0.0,202.34782608695653,93.75,320.8181818181818,4654,9,9691,0,0,0,0,14600,83,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
6,101527,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.54878997705044,50763.5,15347.752685654012,61616.0,39911.0,101527.0,101527.0,0.0,101527.0,101527.0,0.0,0.0,0.0,0.0,0.0,0,60,40,19.699193318033625,9.849596659016813,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,23200,28960,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,9858,1,1,73.0,41.0,73.0,73.0,73.0,0.0,41.0,41.0,41.0,0.0,11564.211807668898,202.8809089064719,9858.0,0.0,9858.0,9858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,101.44045445323594,101.44045445323594,41.0,73.0,62.333333333333336,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,1.0,93.5,73.0,41.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,2697,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,31887.282165368928,741.5647015202076,2697.0,0.0,2697.0,2697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,370.7823507601038,370.7823507601038,35.0,51.0,45.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,4916,1,1,73.0,41.0,73.0,73.0,73.0,0.0,41.0,41.0,41.0,0.0,23189.58502847844,406.8348250610252,4916.0,0.0,4916.0,4916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,203.4174125305126,203.4174125305126,41.0,73.0,62.333333333333336,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,1.0,93.5,73.0,41.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
17,6162,1,1,73.0,41.0,73.0,73.0,73.0,0.0,41.0,41.0,41.0,0.0,18500.486854917235,324.5699448231094,6162.0,0.0,6162.0,6162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,162.2849724115547,162.2849724115547,41.0,73.0,62.333333333333336,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,1.0,93.5,73.0,41.0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spoofing
